customer_key,customer_id,first_purchase_date,last_purchase_date,total_revenue_usd,total_orders,region_key,segment_key,cohort_quarter,is_subscriber,rfm_score,clv_estimated_usd
22545,CUST-022545,2023-02-21,2024-06-23,469.75,1,10,5,FY2023-Q2,False,8,955.21
22546,CUST-022546,2023-06-03,2025-04-27,1081.06,3,15,2,FY2023-Q3,True,10,1748.65
22547,CUST-022547,2022-06-10,2024-03-07,1646.93,3,15,2,FY2022-Q3,True,12,5205.20
22548,CUST-022548,2024-06-04,2025-07-22,1913.95,2,6,2,FY2024-Q3,True,11,5811.67
22549,CUST-022549,2023-06-23,2024-01-08,1264.52,6,11,1,FY2023-Q3,False,13,3341.75
22550,CUST-022550,2022-01-26,2025-10-03,305.03,1,3,4,FY2022-Q2,False,8,1077.65
22551,CUST-022551,2021-02-05,2025-09-27,11941.53,29,6,38,FY2021-Q2,True,8,39298.62
22552,CUST-022552,2023-02-21,2024-07-22,671.11,6,8,14,FY2023-Q2,True,9,1192.74
22553,CUST-022553,2023-10-28,2024-07-06,1583.15,3,10,6,FY2024-Q1,True,6,5199.73
22554,CUST-022554,2023-02-06,2025-08-01,246.28,1,13,1,FY2023-Q2,True,14,437.91
22555,CUST-022555,2025-12-01,2025-12-18,1224.68,4,11,2,FY2026-Q1,True,12,2788.81
22556,CUST-022556,2024-08-29,2025-11-11,2596.99,10,23,2,FY2024-Q4,False,10,8422.77
22557,CUST-022557,2021-08-21,2024-10-08,1005.80,3,7,6,FY2021-Q4,True,6,3787.87
22558,CUST-022558,2025-12-19,2025-12-24,877.84,2,18,2,FY2026-Q1,True,12,2634.73
22559,CUST-022559,2023-08-31,2024-10-17,2669.36,4,18,6,FY2023-Q4,False,7,10769.30
22560,CUST-022560,2024-06-16,2025-10-17,641.41,3,14,3,FY2024-Q3,True,10,1812.20
22561,CUST-022561,2025-03-29,2025-08-03,649.06,4,3,11,FY2025-Q2,False,8,1482.93
22562,CUST-022562,2025-10-24,2025-12-11,1659.80,3,19,22,FY2026-Q1,True,8,6791.19
22563,CUST-022563,2025-02-09,2025-08-27,587.98,2,16,3,FY2025-Q2,False,8,2522.54
22564,CUST-022564,2022-01-07,2023-04-12,3399.50,5,3,2,FY2022-Q2,False,12,15038.87
22565,CUST-022565,2024-12-24,2025-06-19,8178.67,20,4,39,FY2025-Q1,True,9,26875.41
22566,CUST-022566,2025-07-18,2025-09-05,143.97,1,4,15,FY2025-Q4,True,8,198.83
22567,CUST-022567,2023-07-29,2025-09-07,412.57,2,1,26,FY2023-Q4,False,8,897.31
22568,CUST-022568,2023-04-18,2024-02-10,1062.25,3,6,2,FY2023-Q3,True,12,2412.17
22569,CUST-022569,2020-12-22,2024-02-10,911.38,2,4,20,FY2021-Q1,False,9,3802.41
22570,CUST-022570,2024-02-06,2025-10-11,929.16,1,8,1,FY2024-Q2,False,14,2734.13
22571,CUST-022571,2023-06-08,2024-06-07,1307.26,2,7,18,FY2023-Q3,True,8,2327.67
22572,CUST-022572,2023-01-20,2024-06-21,456.17,1,8,25,FY2023-Q2,False,8,807.17
22573,CUST-022573,2022-04-10,2025-05-12,3771.61,3,5,33,FY2022-Q3,True,7,13720.31
22574,CUST-022574,2024-05-22,2025-11-01,4207.29,9,6,1,FY2024-Q3,True,12,5116.17
22575,CUST-022575,2024-08-02,2025-06-04,1356.28,1,1,30,FY2024-Q4,True,9,1916.81
22576,CUST-022576,2025-09-02,2025-12-20,4754.11,3,26,6,FY2025-Q4,False,6,10694.02
22577,CUST-022577,2021-12-23,2025-03-01,1758.51,3,1,36,FY2022-Q1,True,9,2764.21
22578,CUST-022578,2024-09-19,2025-08-05,3111.39,2,9,1,FY2024-Q4,True,12,13052.33
22579,CUST-022579,2024-02-05,2024-12-21,336.41,1,22,10,FY2024-Q2,False,7,1205.50
22580,CUST-022580,2023-08-20,2023-12-23,1031.47,2,22,29,FY2023-Q4,False,9,3061.37
22581,CUST-022581,2025-10-31,2025-11-04,2114.71,3,11,41,FY2026-Q1,False,9,3943.11
22582,CUST-022582,2022-07-31,2024-02-28,4289.49,11,8,2,FY2022-Q4,False,12,14277.60
22583,CUST-022583,2023-06-15,2024-06-22,3080.35,6,23,6,FY2023-Q3,True,6,6796.16
22584,CUST-022584,2025-02-06,2025-03-23,678.24,3,17,2,FY2025-Q2,True,11,3005.26
22585,CUST-022585,2025-02-27,2025-12-26,865.59,1,16,14,FY2025-Q2,False,9,3838.21
22586,CUST-022586,2023-10-03,2025-12-05,381.98,2,18,1,FY2024-Q1,True,14,1257.30
22587,CUST-022587,2023-04-28,2025-02-28,1881.46,2,3,1,FY2023-Q3,True,12,6331.67
22588,CUST-022588,2022-06-09,2025-05-05,15850.48,11,19,1,FY2022-Q3,True,13,26971.30
22589,CUST-022589,2022-10-07,2025-06-18,1360.12,4,7,4,FY2023-Q1,True,6,2975.17
22590,CUST-022590,2024-04-25,2024-06-05,919.05,7,3,1,FY2024-Q3,True,12,2611.48
22591,CUST-022591,2022-06-14,2023-12-24,2131.70,3,23,36,FY2022-Q3,False,9,3120.81
22592,CUST-022592,2021-03-20,2021-10-15,10884.78,10,28,1,FY2021-Q2,True,13,17685.52
22593,CUST-022593,2023-09-22,2025-10-04,1504.41,9,9,1,FY2023-Q4,True,13,2734.30
22594,CUST-022594,2024-09-18,2024-11-03,747.07,2,3,2,FY2024-Q4,True,12,1269.81
22595,CUST-022595,2025-01-22,2025-03-10,3950.68,8,11,1,FY2025-Q2,True,12,12958.56
22596,CUST-022596,2023-10-27,2025-03-10,864.50,1,3,1,FY2024-Q1,True,13,3763.53
22597,CUST-022597,2021-08-17,2025-04-13,6133.56,13,27,12,FY2021-Q4,True,8,15897.30
22598,CUST-022598,2025-06-21,2025-10-22,22506.42,11,9,3,FY2025-Q3,False,8,78218.43
22599,CUST-022599,2020-12-09,2025-11-09,315.49,1,2,1,FY2021-Q1,True,13,598.49
22600,CUST-022600,2022-02-27,2025-09-01,8204.94,7,32,22,FY2022-Q2,True,9,18085.89
22601,CUST-022601,2021-01-27,2023-09-04,5730.14,7,15,40,FY2021-Q2,True,7,13396.92
22602,CUST-022602,2025-03-12,2025-12-03,707.52,3,23,1,FY2025-Q2,False,13,2465.05
22603,CUST-022603,2022-06-20,2025-02-09,742.96,3,9,18,FY2022-Q3,False,9,2353.75
22604,CUST-022604,2024-03-26,2025-09-18,652.92,1,19,42,FY2024-Q2,False,8,1977.20
22605,CUST-022605,2024-09-10,2025-08-23,712.78,5,11,5,FY2024-Q4,True,8,2899.02
22606,CUST-022606,2025-11-25,2025-12-10,564.09,1,8,2,FY2026-Q1,True,12,1294.41
22607,CUST-022607,2022-12-21,2025-08-27,393.05,1,24,5,FY2023-Q1,True,8,1594.72
22608,CUST-022608,2022-03-31,2024-07-08,1277.79,2,2,3,FY2022-Q2,True,8,3456.62
22609,CUST-022609,2021-06-16,2025-06-27,5277.07,10,23,1,FY2021-Q3,True,13,9242.86
22610,CUST-022610,2020-11-09,2022-06-19,12166.77,7,25,1,FY2021-Q1,True,14,45527.60
22611,CUST-022611,2024-04-15,2025-12-04,903.58,1,14,1,FY2024-Q3,False,12,3173.75
22612,CUST-022612,2025-06-17,2025-08-05,592.53,1,20,1,FY2025-Q3,True,12,1800.01
22613,CUST-022613,2025-03-04,2025-11-14,3455.56,3,7,5,FY2025-Q2,False,8,10213.33
22614,CUST-022614,2023-03-29,2025-09-11,3725.86,4,11,34,FY2023-Q2,True,7,9825.40
22615,CUST-022615,2025-06-11,2025-09-18,2078.29,6,12,3,FY2025-Q3,True,8,6054.62
22616,CUST-022616,2022-11-29,2024-04-07,12301.72,6,12,2,FY2023-Q1,False,12,36825.49
22617,CUST-022617,2021-07-20,2022-04-03,12230.88,13,3,2,FY2021-Q4,True,11,35686.93
22618,CUST-022618,2022-11-20,2025-04-28,3144.44,6,14,50,FY2023-Q1,True,9,13282.96
22619,CUST-022619,2024-06-07,2025-11-04,1420.06,1,3,5,FY2024-Q3,True,8,2713.26
22620,CUST-022620,2023-10-25,2025-01-23,1460.18,2,16,2,FY2024-Q1,False,12,4751.08
22621,CUST-022621,2020-04-11,2025-09-12,975.01,8,13,1,FY2020-Q3,True,13,2911.62
22622,CUST-022622,2024-08-23,2025-07-16,1897.79,1,5,15,FY2024-Q4,True,9,7649.42
22623,CUST-022623,2024-09-01,2024-12-14,2584.46,5,9,1,FY2024-Q4,True,12,4759.73
22624,CUST-022624,2023-11-01,2025-09-25,1583.00,4,20,20,FY2024-Q1,False,7,6802.36
22625,CUST-022625,2023-10-29,2025-10-01,8372.44,14,10,2,FY2024-Q1,True,12,34200.01
22626,CUST-022626,2025-05-03,2025-09-09,1030.24,3,26,4,FY2025-Q3,False,6,1778.20
22627,CUST-022627,2025-04-01,2025-10-03,840.51,4,25,1,FY2025-Q3,True,12,1799.01
22628,CUST-022628,2025-06-06,2025-11-15,4619.06,8,10,2,FY2025-Q3,True,11,13220.65
22629,CUST-022629,2021-12-25,2024-07-21,1622.55,4,3,1,FY2022-Q1,True,13,3948.31
22630,CUST-022630,2021-08-02,2023-11-21,371.43,1,5,1,FY2021-Q4,True,12,823.59
22631,CUST-022631,2023-10-23,2024-11-05,963.93,2,7,1,FY2024-Q1,True,12,4324.89
22632,CUST-022632,2021-02-28,2025-08-21,1038.09,2,17,2,FY2021-Q2,True,12,4272.84
22633,CUST-022633,2021-09-29,2025-11-26,848.65,1,22,4,FY2021-Q4,False,6,2574.67
22634,CUST-022634,2021-12-23,2024-03-15,374.79,1,6,1,FY2022-Q1,True,12,809.31
22635,CUST-022635,2024-07-10,2025-03-01,396.00,4,8,43,FY2024-Q4,False,8,620.85
22636,CUST-022636,2024-12-31,2025-03-15,555.88,2,13,1,FY2025-Q1,True,12,828.92
22637,CUST-022637,2023-01-05,2025-11-07,1567.41,2,31,1,FY2023-Q2,True,14,6718.52
22638,CUST-022638,2024-02-24,2025-08-30,107.88,1,6,4,FY2024-Q2,True,6,471.93
22639,CUST-022639,2025-11-29,2025-12-24,2997.18,5,5,3,FY2026-Q1,True,8,7472.84
22640,CUST-022640,2025-07-16,2025-09-28,1378.91,3,2,1,FY2025-Q4,True,13,4195.31
22641,CUST-022641,2024-07-06,2025-07-19,1042.00,3,10,44,FY2024-Q4,False,9,2587.25
22642,CUST-022642,2024-11-16,2025-08-18,712.84,2,2,2,FY2025-Q1,True,11,1023.66
22643,CUST-022643,2024-09-28,2025-09-10,297.00,3,10,35,FY2024-Q4,False,9,676.57
22644,CUST-022644,2022-05-25,2024-06-29,3302.14,10,26,1,FY2022-Q3,True,14,5883.94
22645,CUST-022645,2024-05-10,2024-08-22,1800.77,3,11,21,FY2024-Q3,True,7,6915.45
22646,CUST-022646,2023-07-17,2024-08-03,358.08,1,2,2,FY2023-Q4,False,11,1004.10
22647,CUST-022647,2023-05-02,2024-10-31,765.15,3,21,3,FY2023-Q3,False,8,2789.21
22648,CUST-022648,2024-07-18,2025-08-09,6824.07,6,2,34,FY2024-Q4,True,8,11920.05
22649,CUST-022649,2024-10-30,2025-12-04,638.89,1,10,5,FY2025-Q1,True,9,2179.30
22650,CUST-022650,2021-08-06,2022-03-07,10909.01,13,24,31,FY2021-Q4,True,9,28531.89
22651,CUST-022651,2025-08-09,2025-11-29,3500.00,1,35,21,FY2025-Q4,False,7,13931.92
22652,CUST-022652,2023-07-11,2025-05-06,347.58,2,13,2,FY2023-Q4,True,11,954.80
22653,CUST-022653,2024-11-25,2025-08-01,497.88,1,10,27,FY2025-Q1,True,9,1842.85
22654,CUST-022654,2023-06-17,2024-12-03,1740.75,2,11,4,FY2023-Q3,True,6,4652.24
22655,CUST-022655,2023-02-12,2023-10-18,536.43,1,20,4,FY2023-Q2,False,7,718.61
22656,CUST-022656,2022-11-17,2024-09-27,2473.03,3,2,3,FY2023-Q1,False,10,10912.94
22657,CUST-022657,2024-02-17,2025-07-15,337.08,2,16,7,FY2024-Q2,True,5,436.67
22658,CUST-022658,2024-12-09,2025-05-07,594.22,1,17,19,FY2025-Q1,True,7,2335.22
22659,CUST-022659,2021-08-16,2025-02-04,2299.59,7,20,18,FY2021-Q4,False,8,6129.79
22660,CUST-022660,2022-02-19,2024-11-27,196.08,1,22,33,FY2022-Q2,False,9,673.87
22661,CUST-022661,2024-08-03,2025-10-13,5238.78,15,22,26,FY2024-Q4,True,9,11892.96
22662,CUST-022662,2023-06-05,2023-12-02,9345.32,7,2,3,FY2023-Q3,False,8,15433.16
22663,CUST-022663,2022-06-05,2024-12-31,866.67,1,8,25,FY2022-Q3,False,8,3296.11
22664,CUST-022664,2024-08-13,2025-03-31,235.67,1,26,18,FY2024-Q4,True,7,752.37
22665,CUST-022665,2024-06-04,2025-05-04,1150.31,11,15,17,FY2024-Q3,True,9,2197.34
22666,CUST-022666,2022-12-14,2025-11-05,510.29,1,2,1,FY2023-Q1,True,13,1172.13
22667,CUST-022667,2023-04-22,2025-08-21,623.66,2,34,4,FY2023-Q3,True,6,2558.02
22668,CUST-022668,2020-11-21,2023-05-26,457.98,1,17,26,FY2021-Q1,False,7,1370.27
22669,CUST-022669,2021-04-17,2024-06-19,6782.31,3,3,5,FY2021-Q3,True,9,27748.91
22670,CUST-022670,2022-12-03,2024-12-01,730.94,1,2,2,FY2023-Q1,True,12,3000.25
22671,CUST-022671,2025-06-10,2025-09-11,674.12,2,15,1,FY2025-Q3,True,14,1067.75
22672,CUST-022672,2025-06-05,2025-09-28,397.99,1,14,6,FY2025-Q3,False,7,1470.63
22673,CUST-022673,2025-11-06,2025-12-19,1553.69,10,31,1,FY2026-Q1,True,14,2540.32
22674,CUST-022674,2024-05-29,2025-10-08,1146.13,5,20,2,FY2024-Q3,True,10,1747.15
22675,CUST-022675,2022-07-10,2024-04-03,99.00,1,1,26,FY2022-Q4,True,8,160.93
22676,CUST-022676,2020-06-19,2020-08-19,779.00,1,11,26,FY2020-Q3,True,7,2210.21
22677,CUST-022677,2024-04-10,2024-09-14,3162.00,6,10,47,FY2024-Q3,False,8,9967.95
22678,CUST-022678,2024-04-08,2024-06-03,659.47,2,13,2,FY2024-Q3,True,12,1878.43
22679,CUST-022679,2024-05-02,2024-08-14,3305.92,7,1,1,FY2024-Q3,True,13,5958.35
22680,CUST-022680,2020-10-12,2024-03-09,4716.90,4,17,31,FY2021-Q1,False,9,10360.51
22681,CUST-022681,2022-05-18,2024-02-15,3675.21,6,13,55,FY2022-Q3,False,9,15076.19
22682,CUST-022682,2022-06-29,2025-08-21,1129.30,2,4,1,FY2022-Q3,False,14,4931.87
22683,CUST-022683,2023-11-28,2025-09-08,4342.46,17,11,2,FY2024-Q1,False,11,11899.59
22684,CUST-022684,2022-02-16,2023-03-28,3519.24,5,12,2,FY2022-Q2,True,10,13218.74
22685,CUST-022685,2025-06-29,2025-10-16,2216.57,4,30,32,FY2025-Q3,False,8,7213.05
22686,CUST-022686,2023-05-30,2025-08-10,883.68,1,6,1,FY2023-Q3,True,12,1984.90
22687,CUST-022687,2025-10-19,2025-11-25,1256.14,3,4,33,FY2026-Q1,True,9,2889.84
22688,CUST-022688,2025-04-15,2025-05-29,700.60,1,1,50,FY2025-Q3,False,7,1779.22
22689,CUST-022689,2024-11-30,2025-10-21,277.26,1,4,46,FY2025-Q1,True,8,797.97
22690,CUST-022690,2024-08-09,2025-01-14,1561.25,5,21,53,FY2024-Q4,True,8,5001.31
22691,CUST-022691,2021-09-29,2025-05-30,2513.63,4,5,2,FY2021-Q4,True,12,11097.02
22692,CUST-022692,2019-10-30,2021-04-22,2983.34,7,1,5,FY2020-Q1,False,10,10991.88
22693,CUST-022693,2024-10-10,2025-08-07,3747.28,4,2,44,FY2025-Q1,False,8,5454.05
22694,CUST-022694,2024-10-21,2025-08-24,8409.16,11,10,1,FY2025-Q1,True,12,16951.60
22695,CUST-022695,2024-05-21,2024-12-24,814.81,3,1,43,FY2024-Q3,True,7,1364.96
22696,CUST-022696,2023-12-04,2025-08-04,6788.64,6,18,14,FY2024-Q1,True,9,15899.95
22697,CUST-022697,2023-10-27,2025-08-15,595.90,2,30,2,FY2024-Q1,True,12,1763.93
22698,CUST-022698,2022-03-07,2025-04-18,2831.39,2,9,1,FY2022-Q2,True,14,5205.85
22699,CUST-022699,2023-03-16,2025-08-27,971.30,4,4,32,FY2023-Q2,False,7,3524.71
22700,CUST-022700,2024-04-02,2025-12-08,100.21,1,1,49,FY2024-Q3,False,9,339.77
22701,CUST-022701,2022-01-22,2024-10-21,1153.03,1,15,18,FY2022-Q2,True,9,3570.81
22702,CUST-022702,2021-12-10,2022-10-22,804.18,4,23,2,FY2022-Q1,True,12,2327.25
22703,CUST-022703,2025-10-30,2025-11-12,1587.87,4,5,7,FY2026-Q1,True,7,5489.92
22704,CUST-022704,2023-10-04,2025-11-15,2370.55,5,8,2,FY2024-Q1,False,11,7322.18
22705,CUST-022705,2025-06-07,2025-12-16,3286.12,8,15,5,FY2025-Q3,False,10,5985.34
22706,CUST-022706,2025-11-01,2025-11-16,1688.81,5,11,1,FY2026-Q1,True,14,4702.58
22707,CUST-022707,2025-07-22,2025-10-06,428.97,1,21,1,FY2025-Q4,True,13,1902.86
22708,CUST-022708,2025-10-22,2025-12-03,1554.67,5,1,3,FY2026-Q1,True,9,3810.76
22709,CUST-022709,2025-07-27,2025-10-03,1194.28,3,4,2,FY2025-Q4,True,12,2050.95
22710,CUST-022710,2021-10-23,2023-07-23,785.54,1,11,2,FY2022-Q1,True,11,1150.46
22711,CUST-022711,2023-03-30,2025-11-21,18137.29,8,16,1,FY2023-Q2,True,12,53593.69
22712,CUST-022712,2025-12-02,2025-12-26,940.99,2,11,56,FY2026-Q1,False,8,4147.25
22713,CUST-022713,2023-03-03,2025-01-09,2845.43,8,12,3,FY2023-Q2,False,9,4537.61
22714,CUST-022714,2021-09-12,2022-11-01,432.51,1,20,1,FY2021-Q4,True,14,1212.70
22715,CUST-022715,2020-10-29,2021-05-16,2537.19,1,6,1,FY2021-Q1,True,14,6574.15
22716,CUST-022716,2024-02-26,2024-11-06,5005.81,5,10,1,FY2024-Q2,True,13,13774.08
22717,CUST-022717,2024-11-23,2025-04-15,3606.46,8,3,3,FY2025-Q1,True,8,9365.03
22718,CUST-022718,2023-11-25,2025-04-09,10923.69,17,3,1,FY2024-Q1,True,13,23951.15
22719,CUST-022719,2023-01-10,2024-07-26,2026.06,4,6,3,FY2023-Q2,False,9,4038.73
22720,CUST-022720,2023-12-20,2024-03-10,1378.37,5,14,2,FY2024-Q1,True,11,2479.37
22721,CUST-022721,2024-01-06,2024-12-14,806.59,3,2,1,FY2024-Q2,True,12,3112.93
22722,CUST-022722,2025-12-17,2025-12-22,1610.74,2,11,2,FY2026-Q1,False,11,3372.28
22723,CUST-022723,2023-09-30,2025-07-18,836.38,5,4,32,FY2023-Q4,False,9,3492.50
22724,CUST-022724,2025-09-13,2025-12-13,5492.43,10,6,2,FY2025-Q4,True,10,10049.53
22725,CUST-022725,2024-05-03,2025-05-13,3090.40,4,3,23,FY2024-Q3,True,8,7456.37
22726,CUST-022726,2024-07-29,2025-09-14,1040.15,1,28,1,FY2024-Q4,True,12,4215.28
22727,CUST-022727,2024-04-13,2025-12-15,1728.57,6,21,2,FY2024-Q3,False,10,5584.99
22728,CUST-022728,2023-07-06,2024-10-20,1228.64,4,24,1,FY2023-Q4,True,13,5527.18
22729,CUST-022729,2025-01-22,2025-05-21,5238.11,4,2,6,FY2025-Q2,True,6,12194.35
22730,CUST-022730,2021-11-19,2024-03-15,3136.01,3,10,2,FY2022-Q1,False,10,10921.10
22731,CUST-022731,2024-09-16,2025-12-18,455.66,1,6,4,FY2024-Q4,False,7,851.08
22732,CUST-022732,2024-05-02,2025-12-26,4876.49,4,10,33,FY2024-Q3,False,9,9979.80
22733,CUST-022733,2024-06-27,2025-03-17,1018.84,1,28,47,FY2024-Q3,False,7,4372.54
22734,CUST-022734,2023-07-27,2025-07-27,1786.62,7,3,24,FY2023-Q4,True,7,7085.11
22735,CUST-022735,2023-04-10,2024-10-30,694.71,5,22,6,FY2023-Q3,True,8,1243.68
22736,CUST-022736,2023-09-26,2025-03-28,1875.45,6,10,1,FY2023-Q4,True,12,6750.45
22737,CUST-022737,2024-04-13,2025-05-16,291.08,1,17,3,FY2024-Q3,False,8,483.19
22738,CUST-022738,2022-10-14,2025-06-20,1098.15,3,10,1,FY2023-Q1,True,13,1645.91
22739,CUST-022739,2025-12-15,2025-12-19,994.23,3,23,2,FY2026-Q1,True,10,2212.37
22740,CUST-022740,2025-07-23,2025-09-26,6252.82,7,20,1,FY2025-Q4,True,12,9275.57
22741,CUST-022741,2024-04-19,2025-02-24,245.53,2,16,35,FY2024-Q3,False,9,1103.11
22742,CUST-022742,2024-11-04,2025-08-08,4913.01,4,19,53,FY2025-Q1,True,9,21084.17
22743,CUST-022743,2023-07-09,2024-07-30,349.51,1,31,8,FY2023-Q4,False,3,923.85
22744,CUST-022744,2025-09-17,2025-12-21,1157.28,5,1,1,FY2025-Q4,False,14,2134.37
22745,CUST-022745,2021-08-06,2025-08-23,521.58,2,2,3,FY2021-Q4,False,8,1111.71
22746,CUST-022746,2023-11-16,2025-07-05,680.88,1,23,19,FY2024-Q1,False,7,1207.61
22747,CUST-022747,2024-08-23,2025-11-01,2057.87,4,2,2,FY2024-Q4,True,10,3089.05
22748,CUST-022748,2023-09-01,2024-08-14,5098.03,8,27,17,FY2023-Q4,False,9,21528.28
22749,CUST-022749,2023-02-20,2025-03-03,1971.94,2,18,4,FY2023-Q2,True,8,5461.12
22750,CUST-022750,2024-11-22,2025-03-22,624.56,4,15,21,FY2025-Q1,False,9,2150.67
22751,CUST-022751,2022-05-02,2024-03-24,2210.72,3,10,2,FY2022-Q3,True,10,3340.91
22752,CUST-022752,2022-03-26,2023-12-02,341.09,1,19,5,FY2022-Q2,True,10,1237.59
22753,CUST-022753,2024-03-23,2025-11-30,898.84,3,8,3,FY2024-Q2,True,8,2468.92
22754,CUST-022754,2020-10-12,2025-02-01,1094.19,2,20,16,FY2021-Q1,True,7,2137.21
22755,CUST-022755,2020-09-06,2024-11-21,641.65,2,1,3,FY2020-Q4,True,9,2185.81
22756,CUST-022756,2023-02-25,2024-12-11,184.64,1,19,2,FY2023-Q2,True,11,768.06
22757,CUST-022757,2022-06-04,2025-01-30,8382.58,12,8,2,FY2022-Q3,True,10,12309.74
22758,CUST-022758,2024-04-18,2025-12-09,5935.53,5,22,24,FY2024-Q3,True,9,10001.86
22759,CUST-022759,2025-03-29,2025-08-13,727.97,1,35,56,FY2025-Q2,True,7,2550.76
22760,CUST-022760,2024-09-20,2025-02-22,339.93,1,2,1,FY2024-Q4,True,14,683.51
22761,CUST-022761,2023-12-09,2024-11-19,445.49,1,12,1,FY2024-Q1,True,14,1859.78
22762,CUST-022762,2020-12-28,2025-03-17,611.33,2,22,3,FY2021-Q1,False,10,2549.20
22763,CUST-022763,2024-12-15,2025-12-05,2996.49,4,2,4,FY2025-Q1,True,7,5120.10
22764,CUST-022764,2023-08-16,2024-08-19,3779.24,5,10,3,FY2023-Q4,False,9,11899.32
22765,CUST-022765,2025-03-30,2025-08-01,15558.81,9,11,24,FY2025-Q2,True,7,28949.89
22766,CUST-022766,2022-02-05,2022-07-30,2802.01,4,13,1,FY2022-Q2,False,12,3974.50
22767,CUST-022767,2023-05-11,2024-07-31,818.81,2,21,15,FY2023-Q3,False,9,1777.69
22768,CUST-022768,2021-12-12,2025-04-29,816.38,2,24,2,FY2022-Q1,False,12,3649.27
22769,CUST-022769,2024-01-11,2025-05-27,314.16,1,30,6,FY2024-Q2,True,8,571.97
22770,CUST-022770,2024-01-24,2024-06-11,676.09,3,9,4,FY2024-Q2,True,6,2802.50
22771,CUST-022771,2022-03-06,2023-02-25,3018.12,2,9,1,FY2022-Q2,True,12,3788.64
22772,CUST-022772,2023-03-18,2025-08-18,1830.53,5,9,38,FY2023-Q2,True,7,2430.45
22773,CUST-022773,2025-09-13,2025-12-07,526.98,4,3,7,FY2025-Q4,False,6,793.36
22774,CUST-022774,2022-04-30,2022-11-08,4423.51,4,6,2,FY2022-Q3,True,12,10726.47
22775,CUST-022775,2023-12-11,2024-01-08,4808.39,8,25,2,FY2024-Q1,True,11,17205.86
22776,CUST-022776,2023-12-15,2025-03-03,5736.63,3,26,1,FY2024-Q1,False,13,23176.03
22777,CUST-022777,2022-10-06,2025-10-26,6189.37,7,11,3,FY2023-Q1,False,10,15566.47
22778,CUST-022778,2022-03-29,2025-06-05,514.10,1,2,1,FY2022-Q2,True,14,2187.52
22779,CUST-022779,2020-07-17,2021-04-28,1592.68,2,21,1,FY2020-Q4,True,12,7157.20
22780,CUST-022780,2023-03-23,2024-09-18,8096.75,5,8,11,FY2023-Q2,True,8,35098.03
22781,CUST-022781,2022-08-26,2024-06-17,2584.25,3,21,1,FY2022-Q4,False,14,10816.35
22782,CUST-022782,2020-10-21,2025-05-29,396.00,4,9,28,FY2021-Q1,False,7,1042.87
22783,CUST-022783,2023-09-27,2025-01-26,3001.93,8,2,5,FY2023-Q4,True,8,7117.42
22784,CUST-022784,2025-05-01,2025-11-29,777.90,2,11,2,FY2025-Q3,True,11,1907.99
22785,CUST-022785,2022-07-29,2025-06-30,496.81,1,2,28,FY2022-Q4,True,9,738.07
22786,CUST-022786,2023-03-20,2025-06-11,5480.94,8,29,3,FY2023-Q2,True,8,18565.55
22787,CUST-022787,2022-08-07,2023-11-21,917.36,1,16,43,FY2022-Q4,True,7,4113.53
22788,CUST-022788,2025-06-03,2025-09-04,1406.98,2,11,32,FY2025-Q3,True,9,5763.02
22789,CUST-022789,2022-05-09,2025-05-18,955.54,2,12,2,FY2022-Q3,True,10,1327.65
22790,CUST-022790,2023-03-15,2024-02-27,10575.23,10,19,2,FY2023-Q2,False,12,15388.23
22791,CUST-022791,2025-07-07,2025-09-04,569.34,4,13,2,FY2025-Q4,False,10,815.67
22792,CUST-022792,2025-04-10,2025-11-25,10801.09,7,4,49,FY2025-Q3,True,9,47936.49
22793,CUST-022793,2023-10-06,2025-06-03,1120.72,2,1,2,FY2024-Q1,False,11,3627.06
22794,CUST-022794,2023-10-01,2025-03-30,202.92,1,3,7,FY2024-Q1,False,5,769.63
22795,CUST-022795,2021-01-11,2023-05-29,405.99,1,14,2,FY2021-Q2,True,12,1677.14
22796,CUST-022796,2023-02-03,2025-11-27,557.76,2,22,1,FY2023-Q2,True,12,2048.85
22797,CUST-022797,2025-02-11,2025-07-11,694.93,3,7,4,FY2025-Q2,False,6,1249.69
22798,CUST-022798,2021-05-17,2022-07-27,269.66,1,19,35,FY2021-Q3,False,8,671.51
22799,CUST-022799,2024-04-09,2025-12-03,3251.55,5,12,31,FY2024-Q3,False,8,4310.70
22800,CUST-022800,2025-03-22,2025-10-31,10232.87,7,3,4,FY2025-Q2,False,7,19696.40
22801,CUST-022801,2025-03-04,2025-09-11,884.02,3,10,5,FY2025-Q2,False,9,3355.18
22802,CUST-022802,2022-08-04,2025-12-01,444.88,1,20,25,FY2022-Q4,True,8,629.12
22803,CUST-022803,2023-05-20,2024-11-13,1063.29,4,2,1,FY2023-Q3,False,14,3625.09
22804,CUST-022804,2023-02-10,2025-06-29,4600.23,12,19,9,FY2023-Q2,True,8,14846.77
22805,CUST-022805,2022-03-03,2024-06-11,582.90,1,4,1,FY2022-Q2,True,12,2158.32
22806,CUST-022806,2024-08-13,2025-07-08,5478.02,4,2,18,FY2024-Q4,True,7,8427.13
22807,CUST-022807,2023-04-07,2025-09-05,182.22,1,13,44,FY2023-Q3,False,9,433.66
22808,CUST-022808,2025-03-23,2025-10-12,4531.29,11,28,6,FY2025-Q2,True,6,16813.70
22809,CUST-022809,2023-06-22,2025-04-09,639.49,1,12,6,FY2023-Q3,True,8,789.31
